ts	elapsed	rss_kb	threads	fds	tcp_est	crawled_bytes	discovered_bytes	disk_free_mb	rss_kb_0	rss_kb_1
1789794282	10608	3975692	201	66180	17591	284256724	2052700018	84126	1950832	2024860
1789794312	10638	3957864	201	67155	17798	284333982	2053301769	84124	1959044	1998820
1789794343	10669	3943480	201	67640	19171	284412923	2053678722	84120	1950096	1993384
1789794373	10699	3943496	201	68087	19440	284467426	2054141052	84108	1950112	1993384
1789794403	10729	3943496	201	67318	17703	284539608	2054470146	84105	1950112	1993384
1789794434	10760	3947884	201	67895	18308	284601895	2054848001	84089	1954500	1993384
1789794464	10790	3948288	201	67978	18376	284674471	2055297264	84081	1954904	1993384
1789794494	10820	3945032	201	67834	18723	284757267	2055717094	84082	1951648	1993384
1789794525	10851	3944628	201	68502	18901	284830633	2056072817	84071	1950128	1994500
1789794555	10881	3943512	201	68347	19093	284913615	2056372985	84066	1950128	1993384
1789794586	10912	3964324	201	67650	19318	284962408	2056809019	84071	1951416	2012908
1789794616	10942	3945556	201	68246	19290	285038540	2057276390	84059	1951068	1994488
1789794647	10973	3955512	201	68027	18954	285094138	2057789824	84055	1951080	2004432
1789794677	11003	3960904	201	67658	18969	285195100	2058234650	84056	1951080	2009824
1789794708	11034	3981248	201	66582	17694	285223802	2058624366	84065	1951080	2030168
1789794738	11064	3962520	201	66303	18718	285296985	2059076490	84064	1951080	2011440
1789794768	11094	3944464	201	65822	18907	285377810	2059510238	84067	1951080	1993384
1789794799	11125	3947536	201	65599	18959	285451252	2059976405	84067	1951020	1996516
1789794829	11155	3949480	201	66085	17245	285505202	2060430451	84058	1951020	1998460
1789794860	11186	3944404	201	65538	17563	285581978	2060855221	84062	1951020	1993384
1789794890	11216	3951756	201	66370	18148	285661714	2061223015	84116	1951016	2000740
1789794920	11246	3943812	201	66505	18091	285738822	2061615105	84111	1951016	1992796
1789794951	11277	3946348	201	67256	18165	285794777	2062083836	84108	1953464	1992884
1789794981	11307	3975668	201	66863	17832	285873779	2062526157	84101	1978836	1996832
1789795011	11337	3958224	201	66603	18119	285952096	2062974407	84100	1956640	2001584
1789795042	11368	3953572	201	66585	17901	286000959	2063255081	83878	1962068	1991504
1789795072	11398	3948144	201	66745	18774	286079656	2063757660	84105	1956640	1991504
1789795103	11429	3948144	201	67129	19672	286135918	2064093990	84102	1956640	1991504
1789795133	11459	3966788	201	67286	19103	286187418	2064464874	84100	1975284	1991504
1789795164	11490	3955656	201	66952	19311	286291395	2064940020	84101	1956640	1999016
1789795194	11520	3962008	201	67002	19239	286344965	2065406693	84090	1956640	2005368
1789795225	11551	3956992	201	67057	18730	286423601	2065880794	84084	1956640	2000352
1789795255	11581	3955656	201	66836	18904	286503559	2066286258	84086	1956640	1999016
1789795285	11611	3954716	201	66454	18826	286576765	2066856106	84075	1955700	1999016
1789795316	11642	3963360	201	65832	18039	286632593	2067336992	84061	1962024	2001336
1789795346	11672	3957464	201	64600	17461	286685517	2067699675	84074	1958448	1999016
1789795377	11703	3958636	201	63452	17234	286764875	2068091328	84070	1959620	1999016
1789795407	11733	3970732	201	63963	17120	286841732	2068519221	84061	1957452	2013280
1789795437	11763	3953232	201	64325	17673	286920537	2068892700	84064	1954216	1999016
1789795468	11794	3963108	201	64083	17940	286976583	2069296102	84060	1950896	2012212
1789795498	11824	3949920	201	65313	18751	287049838	2069704158	84046	1950904	1999016
1789795528	11854	3966568	201	62955	17386	287132790	2070222969	84118	1960152	2006416
1789795559	11885	3959236	201	64442	18652	287181139	2070617662	84114	1959640	1999596
1789795589	11915	3983480	201	63681	17418	287262972	2071142492	84112	1976608	2006872
1789795620	11946	3984340	201	64162	18034	287336543	2071586351	84116	1977468	2006872
1789795650	11976	3985624	201	63938	18014	287421982	2072056639	84119	1978312	2007312
1789795681	12007	3975560	201	64362	17266	287495535	2072553023	84117	1964764	2010796
1789795711	12037	3987924	201	64387	15945	287604767	2073067055	84098	1967540	2020384
1789795742	12068	4008744	201	65711	16860	287653939	2073501759	84089	1982804	2025940
1789795772	12098	3983420	201	65888	17776	287709293	2073956552	84094	1972636	2010784
1789795802	12128	3971812	201	66606	17983	287786703	2074408244	84101	1963764	2008048
1789795833	12159	3970096	201	65755	18069	287867982	2074833048	84104	1962756	2007340
1789795863	12189	3992496	201	65676	17077	287948814	2075366968	84095	1978196	2014300
1789795894	12220	3993560	201	66036	17625	288027376	2075826894	84093	1978832	2014728
1789795924	12250	4015796	201	66511	17264	288083008	2076321855	84086	1978084	2037712
1789795955	12281	3979192	201	67136	17068	288187650	2076731235	84094	1964464	2014728
1789795985	12311	3975536	201	67052	17380	288240231	2077203053	84089	1965020	2010516
1789796015	12341	4004252	201	66330	16296	288313596	2077626945	84084	1981552	2022700
1789796046	12372	4003532	201	66322	16433	288370208	2078073439	84075	1966232	2037300
1789796076	12402	4004836	201	66848	17638	288443013	2078438041	84079	1994360	2010476
1789796107	12433	3983052	201	66055	16049	288552196	2078999125	84075	1965560	2017492
1789796137	12463	3996008	201	65253	15312	288600530	2079450791	84063	1977024	2018984
1789796168	12494	3976716	201	64497	15573	288687273	2079879802	84067	1966240	2010476
1789796198	12524	3987444	201	64875	16861	288760634	2080171549	84069	1965064	2022380
1789796228	12554	3983496	201	66082	17472	288834797	2080658408	84050	1973020	2010476
1789796259	12585	3993620	201	66351	18388	288883380	2081027700	84045	1975596	2018024
1789796289	12615	3976732	201	66657	19018	288962062	2081446371	84049	1966256	2010476
1789796319	12645	4008644	201	65455	15613	289041159	2081962650	84034	1993600	2015044
1789796350	12676	3986012	201	66026	17296	289143006	2082232096	84026	1970816	2015196
1789796380	12706	3975540	201	66696	17988	289198329	2082687518	84024	1965064	2010476
1789796410	12736	3982528	201	65787	18612	289247287	2083113021	84023	1965064	2017464
1789796441	12767	3991032	201	65539	18578	289306808	2083521689	84088	1965064	2025968
1789796471	12797	3976044	201	65298	18756	289404054	2084005336	84088	1964056	2011988
1789796502	12828	3994436	201	63363	15601	289462426	2084586560	84084	1962176	2032260
1789796532	12858	3979612	201	64552	15866	289559868	2085103864	84079	1969156	2010456
1789796563	12889	3982020	201	65352	17788	289621643	2085505851	84088	1971564	2010456
1789796593	12919	3972580	201	64596	17587	289670405	2085897340	84090	1962120	2010460
1789796623	12949	3972580	201	64353	17585	289776766	2086271762	84089	1962120	2010460
1789796654	12980	3972588	201	63355	16882	289801070	2086608114	84098	1962128	2010460
1789796684	13010	3973680	201	63614	17416	289849663	2086915612	84098	1963220	2010460
1789796715	13041	3977712	201	63553	17401	289931918	2087224166	84094	1962128	2015584
1789796745	13071	3980132	201	63174	18075	289980679	2087606552	84100	1964548	2015584
1789796776	13102	3977712	201	65568	19676	290055341	2087960338	84092	1962128	2015584
1789796806	13132	3979348	201	63633	18844	290157530	2088506817	84096	1962128	2017220
1789796837	13163	3977712	201	65143	19962	290209598	2088920716	84090	1962128	2015584
1789796867	13193	3977712	201	64982	19265	290263179	2089304333	84084	1962128	2015584
1789796898	13224	3988968	201	65441	18859	290339870	2089736489	84084	1962140	2026828
1789796928	13254	3979040	201	64232	18162	290418371	2090019996	84084	1962268	2016772
1789796958	13284	3977852	201	64724	19219	290467070	2090403339	84077	1962268	2015584
1789796989	13315	3977860	201	64594	19036	290546741	2090939611	84073	1962276	2015584
1789797019	13345	3982320	201	63886	17189	290631905	2091357262	84068	1962276	2020044
1789797050	13376	3977768	201	65086	17844	290705484	2091771668	84057	1962276	2015492
1789797080	13406	3981940	201	63897	17524	290758987	2092231898	84053	1966032	2015908
1789797110	13436	3981524	201	64212	18296	290835976	2092655850	84037	1966032	2015492
1789797141	13467	3981456	201	64698	18451	290915014	2093027146	84016	1966032	2015424
1789797171	13497	4012656	201	65046	18784	290969207	2093509734	84004	1966032	2046624
1789797202	13528	3981452	201	64518	18590	291042086	2093902568	84007	1966032	2015420
1789797232	13558	3981100	201	63162	17194	291127712	2094295831	84006	1966032	2015068
1789797263	13589	3981100	201	65443	18483	291176539	2094744883	83986	1966032	2015068
1789797293	13619	3972652	201	64931	18674	291228147	2095208549	83984	1965096	2007556
1789797324	13650	3972656	201	65515	18952	291306643	2095685465	83989	1965100	2007556
1789797354	13680	3972656	201	66485	18627	291383022	2096144758	83972	1965100	2007556
1789797384	13710	3973680	201	64469	16970	291436813	2096569513	83976	1966124	2007556
1789797415	13741	3972648	201	65299	18243	291514298	2096936907	83973	1965092	2007556
1789797445	13771	3972648	201	65720	18370	291593728	2097377933	83968	1965092	2007556
1789797476	13802	3972648	201	66813	18616	291666810	2097867140	83960	1965092	2007556
1789797506	13832	3972652	201	65975	17118	291753539	2098364833	83957	1965096	2007556
1789797537	13863	3972652	201	66350	18243	291802526	2098740591	83960	1965096	2007556
1789797567	13893	3972652	201	65419	17639	291910285	2099208946	83980	1965096	2007556
1789797597	13923	3972652	201	65093	17602	291934472	2099682114	83982	1965096	2007556
1789797628	13954	3995148	201	64814	17189	291991254	2100008953	83982	1965096	2030052
1789797658	13984	3973236	201	64065	16951	292084582	2100379820	83983	1965096	2008140
1789797689	14015	3980888	201	62887	17408	292138135	2100889899	83982	1965096	2015792
1789797719	14045	3972656	201	62207	18079	292187182	2101345485	83987	1965096	2007560
1789797749	14075	3972656	201	61724	18062	292293181	2101764872	83986	1965096	2007560
1789797780	14106	3972656	201	61628	17060	292317481	2102187909	83979	1965096	2007560
1789797810	14136	3978380	201	61321	16627	292418899	2102576994	83986	1965096	2013284
1789797840	14166	3976596	201	60581	16425	292496185	2103025664	83977	1965096	2011500
1789797871	14197	3992448	201	60401	17552	292551413	2103362768	83983	1978796	2013652
1789797901	14227	3988148	201	59136	17869	292629555	2103796719	83981	1965096	2023052
1789797932	14258	3972572	201	59123	18603	292706756	2104210879	83980	1965012	2007560
1789797962	14288	3974588	201	58183	15516	292786512	2104678584	83988	1966208	2008380
1789797992	14318	3972572	201	58988	17653	292866070	2105042550	83980	1965012	2007560
1789798023	14349	3974216	201	59860	16779	292921680	2105496482	83968	1965012	2009204
1789798053	14379	3972928	201	60558	18269	292999562	2105928388	83971	1965368	2007560
1789798084	14410	3972532	201	61673	18904	293079553	2106331285	83957	1964972	2007560
1789798114	14440	3974608	201	60940	16110	293128212	2106802083	84016	1964972	2009636
1789798145	14471	3977568	201	61210	17619	293212370	2107184208	84017	1970008	2007560
1789798175	14501	3980044	201	62473	16938	293286071	2107808527	84008	1969540	2010504
1789798206	14532	3976944	201	62589	16415	293366880	2108326676	84006	1969384	2007560
1789798236	14562	3998032	201	62441	16445	293415406	2108805653	83995	1986124	2011908
1789798266	14592	3983820	201	64152	17731	293520275	2109202095	83984	1974104	2009716
1789798297	14623	3975608	201	64807	18255	293569888	2109685889	83978	1967404	2008204
1789798327	14653	3982300	201	65383	16954	293676884	2110067088	83974	1974744	2007556
1789798357	14683	3990536	201	66319	18356	293725486	2110439841	83969	1982464	2008072
1789798388	14714	3986952	201	66172	17056	293803805	2110914894	83966	1967416	2019536
1789798418	14744	3974928	201	65015	15564	293884374	2111319211	83966	1967372	2007556
1789798449	14775	3979728	201	66240	17043	293933107	2111675783	83961	1967396	2012332
1789798479	14805	3977384	201	65930	17402	293990825	2112079196	84027	1973584	2003800
1789798510	14836	3973204	201	66054	15936	294088289	2112502265	84035	1967412	2005792
1789798540	14866	3996032	201	66957	16846	294142152	2112917499	84022	1992232	2003800
1789798570	14896	3976100	201	67546	17149	294215011	2113480222	84017	1967412	2008688
1789798601	14927	3980980	201	67416	17360	294294493	2113848438	84021	1967412	2013568
1789798631	14957	3972348	201	66849	16467	294368122	2114196344	84019	1969344	2003004
1789798662	14988	3977832	201	67611	17972	294449321	2114518564	84017	1969344	2008488
1789798692	15018	3969388	201	67765	18279	294498212	2114981758	84012	1969344	2000044
1789798723	15049	3970332	201	66108	18289	294546929	2115421121	84021	1970288	2000044
1789798753	15079	3970336	201	65592	18593	294636289	2115826794	84018	1970288	2000048
1789798784	15110	3968288	201	65341	17576	294709310	2116255545	84003	1970288	1998000
1789798814	15140	3968288	201	65010	16557	294793432	2116748808	83998	1970288	1998000
1789798844	15170	3968304	201	65768	17262	294842005	2117055588	84000	1970304	1998000
1789798875	15201	3967976	201	63605	16522	294923463	2117431563	83998	1969976	1998000
1789798905	15231	3972076	201	62695	16804	294972214	2117725660	84006	1969976	2002100
1789798935	15261	3967976	201	62528	17298	295021026	2118001535	84012	1969976	1998000
1789798966	15292	3968640	201	62311	17436	295102423	2118520546	84007	1969976	1998664
1789798996	15322	3970208	201	61461	16558	295151124	2118921958	84003	1969976	2000232
1789799027	15353	3967980	201	61825	15875	295229870	2119290842	84004	1969976	1998004
1789799057	15383	3982872	201	61394	17203	295303050	2119656391	83992	1969984	2012888
1789799087	15413	3972168	201	62220	17594	295384572	2120086532	83984	1969984	2002184
1789799118	15444	3970028	201	63416	18199	295433299	2120545506	83982	1969988	2000040
1789799148	15474	3970028	201	63048	17907	295512506	2120972453	83977	1969988	2000040
1789799179	15505	3970028	201	63994	17285	295569811	2121378743	83967	1969988	2000040
1789799209	15535	3970028	201	61701	16246	295671248	2121774118	83973	1969988	2000040
1789799240	15566	3970028	201	62112	17062	295724811	2122160010	83968	1969988	2000040
1789799270	15596	3970028	201	63535	17087	295773297	2122580057	83967	1969988	2000040
1789799301	15627	3970028	201	63037	16046	295857605	2122979527	83956	1969988	2000040
1789799331	15657	3970028	201	62756	16314	295906468	2123300755	83957	1969988	2000040
1789799361	15687	3970028	201	62588	16398	295984805	2123712939	83961	1969988	2000040
1789799392	15718	3969088	201	62297	16414	296041068	2124070918	83966	1969048	2000040
1789799422	15748	3969088	201	62237	17154	296090032	2124344504	83972	1969048	2000040
1789799453	15779	3969088	201	61783	16215	296170852	2124701748	83976	1969048	2000040
1789799483	15809	3969088	201	62526	16858	296219711	2125092186	83969	1969048	2000040
1789799514	15840	3969088	201	62272	16971	296295338	2125446881	83975	1969048	2000040
1789799544	15870	3969088	201	62997	17356	296348540	2125778434	83736	1969048	2000040
1789799574	15900	3970528	201	63496	17402	296421005	2126194634	83963	1969048	2001480
1789799605	15931	3969088	201	62729	16260	296481036	2126637702	83952	1969048	2000040
1789799635	15961	3969088	201	63122	17177	296553285	2127014127	83944	1969048	2000040
1789799666	15992	3969088	201	62950	17608	296641822	2127515399	84005	1969048	2000040
1789799696	16022	3969088	201	63212	17553	296690617	2127902133	83994	1969048	2000040
1789799727	16053	3971716	201	62666	18275	296770756	2128349453	83992	1969048	2002668
1789799757	16083	3969088	201	63900	18524	296849963	2128735839	83981	1969048	2000040
1789799787	16113	3981636	201	63827	16863	296928616	2129272102	83969	1969048	2012588
1789799818	16144	3969088	201	63776	18559	296982648	2129605552	83959	1969048	2000040
1789799848	16174	3969088	201	64735	18459	297055521	2130065898	83956	1969048	2000040
1789799879	16205	3981384	201	63709	16270	297165397	2130579620	83936	1971004	2010380
1789799909	16235	3969088	201	64343	17467	297214173	2130957446	83932	1969048	2000040
1789799939	16265	3974212	201	64279	17420	297273840	2131399569	83928	1969048	2005164
1789799970	16296	3969088	201	64505	18463	297347078	2131815076	83927	1969048	2000040
1789800000	16326	3969208	201	63582	16819	297432138	2132217108	83922	1969020	2000188
1789800030	16356	3969728	201	62832	16976	297505489	2132724320	83929	1969024	2000704
1789800061	16387	3969212	201	65026	16535	297591188	2133194973	83926	1969024	2000188
1789800091	16417	3970776	201	65771	17797	297639644	2133666618	83916	1970588	2000188
1789800122	16448	3970152	201	65772	17836	297719705	2134080688	83915	1969964	2000188
1789800152	16478	3970528	201	65306	18081	297797698	2134517786	83917	1969964	2000564
1789800182	16508	3968028	201	65672	17387	297846801	2134908074	83917	1966208	2001820
1789800213	16539	3980052	201	65051	16463	297954446	2135459369	83903	1966208	2013844
1789800243	16569	3966396	201	65666	17312	298003168	2135828380	83907	1966208	2000188
1789800274	16600	3972612	201	65729	17508	298064099	2136334159	83903	1966208	2006404
1789800304	16630	3982592	201	65490	17674	298161659	2136725855	83902	1966208	2016384
1789800335	16661	3975576	201	66779	18405	298242505	2137155849	83898	1975388	2000188
1789800365	16691	3970760	201	66789	17582	298316167	2137710438	83899	1966212	2004548
1789800395	16721	3966400	201	66720	18012	298377165	2138115034	83898	1966212	2000188
1789800426	16752	3975588	201	66106	18128	298474307	2138534814	83898	1966212	2009376
1789800456	16782	3966400	201	66690	17505	298532172	2138991991	83890	1966212	2000188
1789800487	16813	3970888	201	66253	17871	298629567	2139409667	83887	1966216	2004672
1789800517	16843	3967008	201	65542	18074	298689970	2139866210	83891	1966820	2000188
1789800548	16874	3966404	201	65675	18187	298762526	2140273966	83888	1966216	2000188
1789800578	16904	3966404	201	65701	18291	298846607	2140697418	83882	1966216	2000188
1789800608	16934	3966404	201	65788	19071	298895426	2141173051	83885	1966216	2000188
1789800639	16965	3969696	201	64428	17170	298996202	2141690351	83881	1966216	2003480
1789800669	16995	3972484	201	65606	16665	299052188	2142214286	83855	1972296	2000188
1789800700	17026	3969404	201	65091	16969	299131796	2142774865	83860	1965276	2004128
1789800730	17056	3969628	201	65771	17184	299184630	2143099573	83849	1965284	2004344
1789800760	17086	3987500	201	65779	17769	299284674	2143489985	83845	1965284	2022216
1789800791	17117	3966364	201	65744	18272	299337284	2143949677	83843	1965284	2001080
1789800821	17147	3965472	201	65740	18148	299410603	2144443933	83836	1965284	2000188
1789800851	17177	3965472	201	65602	18723	299497675	2144866075	83831	1965284	2000188
1789800882	17208	3965472	201	65780	19178	299546427	2145230812	83836	1965284	2000188
1789800912	17238	3965472	201	65772	17484	299629718	2145683262	83823	1965284	2000188
1789800942	17268	3965472	201	65878	17386	299678606	2146124956	83829	1965284	2000188
1789800973	17299	3965472	201	65723	16692	299756643	2146523624	83838	1965284	2000188
1789801003	17329	3965472	201	64611	16088	299787554	2146822902	83845	1965284	2000188
1789801034	17360	3965472	201	64602	16777	299836362	2147118811	83845	1965284	2000188
1789801064	17390	3991352	201	65482	15847	299940621	2147493535	83843	1991164	2000188
1789801095	17421	3969572	201	63508	15722	299989141	2147828422	83861	1965284	2004288
1789801125	17451	3969572	201	63346	16431	300037689	2148213982	83865	1965284	2004288
1789801156	17482	3977348	201	64120	17836	300118007	2148593797	83932	1965284	2012064
1789801186	17512	3969572	201	64688	18562	300166992	2149077358	83930	1965284	2004288
1789801217	17543	3982452	201	64617	17291	300273778	2149554461	83922	1965292	2017160
1789801247	17573	3969576	201	64555	17089	300322427	2149806567	83924	1965292	2004284
1789801277	17603	3969576	201	63168	17006	300377074	2150098825	83930	1965292	2004284
1789801308	17634	3969576	201	62410	17788	300480767	2150465981	83928	1965292	2004284
1789801338	17664	3969576	201	62367	17588	300510442	2150888550	83933	1965292	2004284
1789801369	17695	3969576	201	62649	17481	300558741	2151239097	83926	1965292	2004284
1789801400	17726	3969576	201	62702	17798	300636908	2151666635	83924	1965292	2004284
1789801430	17756	3969576	201	60902	16710	300689365	2152024553	83921	1965292	2004284
1789801460	17786	3969576	201	62987	16658	300766319	2152354916	83916	1965292	2004284
1789801491	17817	3969576	201	62061	17388	300821547	2152759728	83910	1965292	2004284
1789801521	17847	3969576	201	62015	17397	300900872	2153151412	83901	1965292	2004284
1789801551	17877	3969576	201	62671	17763	300978618	2153575500	83894	1965292	2004284
1789801582	17908	3969576	201	62412	18075	301056777	2154039466	83886	1965292	2004284
1789801612	17938	3969576	201	62935	18296	301105667	2154513233	83875	1965292	2004284
1789801642	17968	3969484	201	62924	17942	301162507	2154964349	83880	1965292	2004192
1789801673	17999	3969484	201	63834	18391	301265307	2155308976	83871	1965292	2004192
1789801703	18029	3969484	201	63895	19544	301318768	2155617773	83866	1965292	2004192
1789801734	18060	3976168	201	64282	18079	301398935	2156142524	83923	1965296	2010872
1789801764	18090	3969492	201	63790	17711	301478088	2156588358	83922	1965296	2004196
1789801795	18121	3969492	201	64637	18388	301556378	2157115264	83909	1965296	2004196
1789801825	18151	3969492	201	64516	18324	301609907	2157615120	83910	1965296	2004196
1789801855	18181	3970724	201	64352	18812	301707306	2158016038	83910	1965296	2005428
1789801886	18212	3973268	201	64665	19155	301768811	2158529840	83908	1965296	2007972
1789801916	18242	3969492	201	65018	18016	301848387	2159065187	83893	1965296	2004196
1789801947	18273	3969492	201	64335	17729	301926030	2159561801	83898	1965296	2004196
1789801977	18303	3970140	201	64111	18524	302002273	2160031310	83897	1965944	2004196
1789802007	18333	3969492	201	65352	19319	302051011	2160486647	83892	1965296	2004196
1789802038	18364	3972104	201	65265	19286	302158611	2160960014	83898	1967908	2004196
1789802068	18394	3969972	201	65382	18555	302238131	2161448751	83899	1965296	2004676
1789802099	18425	3969496	201	64401	18367	302287193	2161972592	83895	1965300	2004196
1789802129	18455	3971704	201	64037	18374	302365464	2162384463	83900	1965300	2006404
1789802159	18485	3969496	201	63432	17953	302468716	2162924960	83899	1965300	2004196
1789802190	18516	3973888	201	65246	17945	302500568	2163411915	83889	1965300	2008588
1789802220	18546	3977400	201	64856	17779	302604342	2163861233	83893	1973204	2004196
1789802250	18576	3969496	201	63391	17697	302659420	2164249102	83902	1965300	2004196
1789802281	18607	3979164	201	63880	17289	302712852	2164726593	83897	1973820	2005344
1789802311	18637	3979332	201	63472	17597	302815113	2165263885	83893	1965300	2014032
1789802342	18668	3969900	201	62896	16113	302871585	2165702257	83885	1965300	2004600
1789802372	18698	3976608	201	62706	16671	302950260	2166052436	83886	1965300	2011308
1789802403	18729	3972644	201	62686	16950	303025871	2166487738	83881	1965300	2007344
1789802433	18759	3974552	201	63881	17717	303074084	2166813996	83870	1969416	2005136
1789802463	18789	3970436	201	63383	17294	303182697	2167266798	83868	1965300	2005136
1789802494	18820	3973144	201	64736	16992	303256397	2167702964	83855	1965300	2007844
1789802524	18850	3970436	201	64563	17223	303313677	2168144783	83844	1965300	2005136
1789802555	18881	3978128	201	64904	17757	303386894	2168609828	83838	1965300	2012828
1789802585	18911	3982556	201	65176	17806	303465079	2169139815	83829	1977420	2005136
1789802616	18942	3982620	201	65990	16943	303522743	2169650008	83821	1975608	2007012
1789802646	18972	3975608	201	64964	17399	303633588	2170147287	83821	1965300	2010308
1789802676	19002	3978972	201	65200	17380	303682316	2170570093	83821	1965300	2013672
1789802707	19033	3970996	201	65013	18061	303731323	2170998977	83822	1965860	2005136
1789802737	19063	3981020	201	63987	15937	303838996	2171572265	83814	1966156	2014864
1789802767	19093	3976140	201	66346	16550	303918509	2172028153	83803	1965300	2010840
1789802798	19124	3981336	201	65256	16199	303949771	2172398909	83873	1965300	2016036
1789802828	19154	3986628	201	65420	17504	304022950	2172805753	83878	1965300	2021328
1789802858	19184	3970436	201	65032	18490	304102286	2173310782	83877	1965300	2005136
1789802889	19215	3987388	201	64171	16711	304175713	2173775951	83875	1965300	2022088
1789802919	19245	3974460	201	63090	15809	304262372	2174216264	83879	1965300	2009160
1789802950	19276	3984048	201	64834	16871	304335744	2174568739	83872	1965300	2018748
1789802980	19306	3970436	201	63966	18086	304387807	2175021007	83877	1965300	2005136
1789803011	19337	3996252	201	63489	16779	304490134	2175471116	83874	1965300	2030952
1789803041	19367	3986344	201	63490	17592	304546850	2175952479	83876	1965300	2021044
1789803071	19397	3973588	201	63082	18264	304626091	2176381735	83878	1965300	2008288
1789803102	19428	3973820	201	61397	17271	304705737	2176867539	83886	1965300	2008520
1789803132	19458	3981088	201	61547	17076	304784321	2177302227	83879	1965300	2015788
1789803163	19489	3981036	201	61518	17438	304840452	2177677865	83881	1965300	2015736
1789803193	19519	3970436	201	63114	16827	304945791	2178175580	83869	1965300	2005136
1789803223	19549	3970436	201	61171	14960	304999396	2178604131	83871	1965300	2005136
1789803254	19580	3990580	201	61503	16074	305048468	2178933899	83859	1965304	2025276
1789803284	19610	3986308	201	61148	16188	305128063	2179317560	83855	1965304	2021004
1789803315	19641	3970440	201	61416	15668	305177020	2179634177	83865	1965304	2005136
1789803345	19671	3970920	201	61757	17248	305254833	2180017397	83857	1965304	2005616
1789803375	19701	3970440	201	61920	17496	305309198	2180380154	83852	1965304	2005136
1789803406	19732	3970440	201	62840	17051	305381994	2180873482	83842	1965304	2005136
1789803436	19762	3975644	201	62987	17503	305439677	2181261417	83829	1965304	2010340
1789803467	19793	3970440	201	63491	18481	305513109	2181570713	83826	1965304	2005136
1789803497	19823	3971704	201	62627	17947	305569563	2182007158	83822	1965304	2006400
1789803528	19854	3971344	201	62377	17848	305625768	2182352382	83822	1965304	2006040
1789803558	19884	3970440	201	63148	18976	305729834	2182765865	83819	1965304	2005136
1789803588	19914	3978380	201	61387	16240	305807291	2183327460	83814	1965304	2013076
1789803619	19945	3979632	201	61381	16618	305884339	2183732792	83812	1965304	2014328
1789803649	19975	3971020	201	63903	18221	305939698	2184121198	83802	1965304	2005716
1789803679	20005	3983380	201	63411	18305	306016468	2184604524	83804	1965304	2018076
1789803710	20036	3970540	201	63624	18968	306094729	2184934921	83810	1965404	2005136
1789803740	20066	3972880	201	64595	17819	306175068	2185384296	83806	1965404	2007476
1789803771	20097	3977904	201	62620	16379	306223858	2185893754	83799	1965404	2012500
1789803801	20127	3973896	201	63757	16981	306277450	2186179635	83801	1965404	2008492
1789803832	20158	3978048	201	65009	18267	306353500	2186616704	83795	1972912	2005136
1789803862	20188	3978048	201	65809	18441	306432051	2187127666	83792	1972912	2005136
1789803892	20218	3990056	201	65595	17483	306511725	2187648018	83786	1972912	2017144
1789803923	20249	3977108	201	65519	17232	306591298	2187994661	83778	1972912	2004196
1789803953	20279	3977108	201	63944	15512	306646961	2188444544	83783	1972912	2004196
1789803983	20309	3977108	201	63920	15977	306719997	2188839521	83781	1972912	2004196
1789804014	20340	3977112	201	64248	16136	306783719	2189264268	83774	1972912	2004200
1789804044	20370	3977796	201	64421	16446	306857037	2189547552	83773	1972912	2004884
1789804075	20401	3977112	201	63993	15865	306911780	2189900778	83776	1972912	2004200
1789804106	20432	3978000	201	62820	15905	306964863	2190299073	83771	1972912	2005088
1789804136	20462	3977112	201	64146	16572	307013490	2190639713	83764	1972912	2004200
1789804166	20492	3977112	201	64020	16252	307122763	2191056436	83756	1972912	2004200
1789804197	20523	3977112	201	63941	17422	307171142	2191356941	83755	1972912	2004200
1789804227	20553	3977112	201	64096	17863	307258113	2191771444	83751	1972912	2004200
1789804258	20584	3977112	201	64314	18293	307331479	2192157582	83754	1972912	2004200
1789804288	20614	3977112	201	63828	18572	307385472	2192542970	83743	1972912	2004200
1789804318	20644	3984236	201	62751	15777	307488295	2193118345	83727	1975456	2008780
1789804349	20675	3983916	201	63329	16693	307542463	2193428086	83730	1979256	2004660
1789804379	20705	3979656	201	63398	17186	307597297	2193928016	83732	1975456	2004200
1789804409	20735	3979656	201	63181	17521	307670504	2194388794	83790	1975456	2004200
1789804440	20766	3985740	201	62488	17541	307755385	2194771446	83800	1975456	2010284
1789804470	20796	3979656	201	63109	18078	307804069	2195236353	83792	1975456	2004200
1789804501	20827	3984408	201	61644	16802	307908482	2195820531	83784	1980208	2004200
1789804531	20857	3983412	201	64649	16289	307964411	2196305650	83770	1979212	2004200
1789804562	20888	3986172	201	64622	17127	308043827	2196701837	83778	1981972	2004200
1789804592	20918	3983412	201	64174	17134	308071998	2197079421	83775	1979212	2004200
1789804623	20949	3983412	201	64127	17114	308175798	2197553821	83779	1979212	2004200
1789804653	20979	3984204	201	63771	17418	308230012	2197888410	83779	1979216	2004988
1789804683	21009	3989400	201	63481	17070	308335107	2198321847	83777	1979216	2010184
1789804714	21040	3986580	201	63849	16712	308390822	2198752907	83773	1979216	2007364
1789804744	21070	3983416	201	63557	17735	308467551	2199177687	83775	1979216	2004200
1789804775	21101	3983756	201	64527	16354	308546968	2199653224	83768	1979216	2004540
1789804805	21131	3983416	201	64666	17189	308619822	2200136822	83761	1979216	2004200
1789804835	21161	3988936	201	63976	16994	308679870	2200488244	83767	1979216	2009720
